Time,Type,Entry,Exit,PnL,Result
2021-10-29 17:02:00,BUY,1772.19,1773.9621899999997,246.02428714409444,TP
2021-10-29 17:07:00,BUY,1773.79,1777.4099999999999,250.94477288697632,TP
2021-10-29 17:09:00,SELL,1778.46,1779.34923,-127.98183417235794,SL
2021-10-29 17:10:00,SELL,1781.47,1779.6885300000001,253.4040316612687,TP
2021-10-29 17:25:00,SELL,1780.09,1776.1699999999998,258.4721122944941,TP
2021-10-29 17:57:00,SELL,1775.83,1776.4669408876139,-21.92220440742375,SL
2021-10-29 18:23:00,SELL,1775.77,1778.15,-131.60155522611774,SL
2021-10-29 18:27:00,SELL,1779.15,1777.3708500000002,260.5710793477131,TP
2021-10-29 19:03:00,BUY,1776.9,1778.94,265.7825009346674,TP
2021-11-01 15:21:00,SELL,1787.48,1787.902836993237,-64.12957181129349,SL
2021-11-01 15:22:00,SELL,1787.7,1788.59385,-134.90777975856744,SL
2021-11-01 15:50:00,BUY,1789.19,1788.970612338962,-10.245150781296065,SL
2021-11-01 16:01:00,BUY,1788.62,1787.9667270379698,-97.48673282752064,SL
2021-11-01 16:36:00,SELL,1787.81,1787.821025365175,-0.39370771640279945,SL
2021-11-01 16:54:00,SELL,1787.88,1791.37,-132.47744604772956,SL
2021-11-01 17:00:00,SELL,1791.51,1792.4056858676463,-131.1425495194089,SL
2021-11-01 17:15:00,SELL,1792.51,1792.7160190246118,-14.697674106740747,SL
2021-11-01 17:20:00,SELL,1792.41,1793.306205,-129.69426935099077,SL
2021-11-01 17:28:00,BUY,1793.5,1793.4450259163968,-2.643642460707826,SL
2021-11-01 17:39:00,BUY,1793.32,1793.6251325934786,30.84263201883748,TSL
2021-11-02 14:57:00,BUY,1788.69,1789.1045691188303,59.64864887162181,TSL
2021-11-02 15:06:00,SELL,1789.71,1790.95,-129.27580304177837,SL
2021-11-02 15:20:00,BUY,1791.11,1792.705913058133,89.97789108074012,TSL
2021-11-02 15:25:00,BUY,1792.85,1791.12,-128.882823922168,SL
2021-11-02 15:43:00,SELL,1791.62,1790.945429512764,32.116098446354734,TSL
2021-11-02 16:03:00,BUY,1791.07,1790.1610310648737,-41.52532276517398,SL
2021-11-02 16:07:00,SELL,1790.07,1791.76,-127.49990343975814,SL
2021-11-02 16:19:00,SELL,1789.89,1791.86,-126.22490440536055,SL
2021-11-02 16:43:00,SELL,1789.59,1792.26,-124.96265536130694,SL
2021-11-02 17:07:00,BUY,1792.9,1789.03,-123.71302880769386,SL
2021-11-02 17:08:00,BUY,1788.09,1787.195955,-122.47589851961693,SL
2021-11-02 17:12:00,BUY,1787.18,1788.9671799999999,242.5022790688415,TP
2021-11-02 17:57:00,BUY,1788.97,1790.3295351971144,66.19767548229139,TSL
2021-11-02 19:15:00,SELL,1789.37,1789.2879690295085,5.074417023788751,TSL
2021-11-03 15:20:00,BUY,1784.28,1783.66486665534,-54.266489214329674,SL
2021-11-03 15:32:00,BUY,1784.34,1783.864300536397,-40.077265062698004,SL
2021-11-03 15:40:00,SELL,1783.53,1779.2299999999998,246.89089141479943,TP
2021-11-03 15:41:00,BUY,1779.09,1778.200455,-125.9143546215477,SL
2021-11-03 15:42:00,BUY,1778.13,1777.2409350000003,-124.65521107533225,SL
2021-11-03 15:43:00,BUY,1776.59,1775.701705,-123.4086589645789,SL
2021-11-03 15:46:00,BUY,1775.41,1777.1854099999998,244.3491447498662,TP
2021-11-03 16:04:00,SELL,1777.23,1777.2362959840418,-0.173199413056492,SL
2021-11-03 16:07:00,SELL,1776.44,1774.6635600000004,249.23266365660237,TP
2021-11-03 16:31:00,SELL,1774.12,1767.7999999999997,254.21731692973447,TP
2021-11-03 16:41:00,BUY,1768.23,1767.9319329036878,-25.257939163179604,SL
2021-11-03 16:44:00,BUY,1768.76,1767.57,-129.39825224253278,SL
2021-11-03 16:45:00,BUY,1767.72,1766.8361400000001,-128.10426972010745,SL
2021-11-03 16:50:00,BUY,1766.75,1765.866625,-126.82322702290638,SL
2021-11-03 16:58:00,BUY,1765.86,1767.6258599999999,251.10998950535466,TP
2021-11-03 17:00:00,BUY,1768.02,1765.66,-128.06609464773086,SL
2021-11-03 17:01:00,BUY,1764.73,1763.847635,-126.78543370125355,SL
2021-11-03 17:07:00,BUY,1765.54,1763.66,-125.51757936424102,SL
2021-11-03 17:08:00,BUY,1763.9,1763.0180500000001,-124.2624035705986,SL
2021-11-03 17:09:00,BUY,1763.37,1762.488315,-123.0197795348926,SL
2021-11-03 17:19:00,BUY,1762.36,1761.47882,-121.78958173954368,SL
2021-11-03 17:21:00,BUY,1761.09,1762.8510899999999,241.1433718442965,TP
2021-11-03 17:45:00,BUY,1763.16,1760.33,-122.98311964059121,SL
2021-11-03 17:46:00,BUY,1760.14,1760.1349779030265,-0.45631106075872335,SL
2021-11-03 18:04:00,BUY,1762.34,1762.0724546669187,-9.201498099318043,SL
2021-11-03 21:02:00,SELL,1767.65,1766.2719234086865,63.746108255941735,TSL
2021-11-03 21:03:00,BUY,1763.45,1763.3296425490767,-7.396489817448391,SL
2021-11-03 21:05:00,SELL,1766.59,1770.28,-122.22020653696946,SL
2021-11-03 21:29:00,BUY,1766.87,1765.5483618179064,-29.559257424544636,SL
2021-11-03 21:32:00,BUY,1765.17,1764.2874150000002,-120.70241189735434,SL
2021-11-03 21:46:00,SELL,1763.67,1768.73,-119.49538777838079,SL
2021-11-03 21:47:00,SELL,1768.95,1769.8344749999999,-118.30043390059699,SL
2021-11-03 21:48:00,SELL,1770.17,1771.055085,-117.11742956159102,SL
2021-11-03 21:52:00,SELL,1771.22,1772.1056099999998,-115.94625526597511,SL
2021-11-03 22:51:00,BUY,1773.44,1773.673001127825,3.8761524871906685,TSL
2021-11-04 15:20:00,SELL,1779.14,1783.41,-114.82555423818727,SL
2021-11-04 15:22:00,SELL,1783.8,1784.6918999999998,-113.6772986958054,SL
2021-11-04 15:31:00,SELL,1784.98,1785.2751425458355,-37.21666043022564,SL
2021-11-04 15:33:00,SELL,1786.55,1787.4432749999999,-112.16835910454509,SL
2021-11-04 15:36:00,SELL,1788.36,1786.57164,222.09335102699927,TP
2021-11-04 15:46:00,SELL,1785.79,1789.22,-113.26760902376961,SL
2021-11-04 15:50:00,SELL,1789.48,1790.37474,-112.13493293353193,SL
2021-11-04 16:19:00,BUY,1790.89,1791.2210210949213,10.293512043637369,TSL
2021-11-04 16:50:00,BUY,1794.23,1791.6,-111.116518724633,SL
2021-11-04 16:55:00,BUY,1791.67,1793.4616699999997,220.0107070747733,TP
2021-11-04 17:03:00,BUY,1795.83,1795.7619868504314,-1.7624588394330811,SL
2021-11-04 17:19:00,BUY,1796.56,1796.3104797151884,-7.270945661307731,SL
2021-11-04 17:25:00,BUY,1795.89,1796.3286064536967,54.763285131718916,TSL
2021-11-04 17:38:00,BUY,1798.5,1795.62,-112.66275941444415,SL
2021-11-04 17:40:00,BUY,1795.31,1797.10531,223.07226364059943,TP
2021-11-04 17:53:00,SELL,1797.61,1795.8123900000003,227.5337089134114,TP
2021-11-04 18:01:00,BUY,1796.26,1795.8473970061827,-53.310050483713766,SL
2021-11-04 18:02:00,BUY,1795.35,1794.452325,-115.50909104100269,SL
2021-11-04 18:03:00,BUY,1795.12,1794.18,-114.35400013059265,SL
2021-11-04 18:05:00,BUY,1794.49,1796.2844899999998,226.42092025857346,TP
2021-11-04 18:26:00,BUY,1796.22,1794.03,-115.47466933187246,SL
2021-11-04 18:42:00,SELL,1794.15,1793.4950648945287,39.200068372130175,TSL
2021-11-05 15:28:00,BUY,1792.86,1791.96357,-114.71192332227506,SL
2021-11-05 15:30:00,SELL,1791.61,1792.0890779060824,-18.696353452799702,SL
2021-11-05 15:31:00,SELL,1789.6,1789.2441437699338,8.620985237771826,TSL
2021-11-05 15:32:00,BUY,1786.3,1785.17,-113.46405040690203,SL
2021-11-05 15:36:00,BUY,1787.7,1791.439156391738,164.71263961503126,TSL
2021-11-05 16:31:00,BUY,1795.14,1799.561576650573,50.446045206482225,TSL
2021-11-05 17:00:00,SELL,1800.13,1799.937004689402,6.137304312649608,TSL
2021-11-05 17:01:00,SELL,1799.04,1799.97,-114.54236979417463,SL
2021-11-05 17:09:00,BUY,1800.57,1797.44,-113.39694609623288,SL
2021-11-05 17:10:00,BUY,1797.13,1796.2314350000001,-112.26297663527055,SL
2021-11-05 17:17:00,BUY,1796.35,1798.1463499999995,222.2806937378357,TP
2021-11-05 17:21:00,BUY,1798.06,1795.95,-113.3631538062962,SL
2021-11-05 17:26:00,BUY,1797.04,1799.44,224.45904453646648,TP
2021-11-05 17:36:00,SELL,1800.1,1798.2999,228.9482254271958,TP
2021-11-05 17:40:00,BUY,1798.84,1800.6388399999998,233.5271899357397,TP
2021-11-05 17:44:00,SELL,1800.45,1798.6495500000003,238.1977337344545,TP
2021-11-05 17:51:00,BUY,1799.2,1801.22,242.96168840914356,TP
2021-11-05 18:21:00,BUY,1802.68,1804.3559676695475,55.825249113792445,TSL
2021-11-05 18:30:00,BUY,1805.47,1809.1299999999999,248.9374271596023,TP
2021-11-05 18:32:00,SELL,1808.14,1809.19,-126.95808785139717,SL
2021-11-05 18:45:00,BUY,1809.29,1810.0112425538225,23.00809638458484,TSL
2021-11-05 18:52:00,SELL,1810.02,1809.5826875294874,30.423076670753954,TSL
2021-11-05 18:53:00,BUY,1808.87,1807.21,-126.22281870343657,SL
2021-11-05 18:56:00,BUY,1807.43,1809.23743,249.92118103280444,TP
2021-11-05 18:58:00,SELL,1809.52,1810.4247599999999,-127.45980232673027,SL
2021-11-05 19:04:00,SELL,1810.07,1810.975035,-126.18520430346297,SL
2021-11-05 19:08:00,SELL,1810.91,1809.0990900000004,249.84670452085663,TP
2021-11-05 19:12:00,BUY,1808.15,1809.95815,254.84363861127378,TP
2021-11-05 19:17:00,SELL,1810.61,1811.75,-129.97025569174963,SL
2021-11-05 19:32:00,SELL,1815.04,1813.22496,257.3411062696643,TP
2021-11-08 03:22:00,BUY,1820.12,1819.3634638899905,-14.775416389317463,SL
2021-11-08 15:14:00,BUY,1817.21,1816.3013950000002,-131.09621003363563,SL
2021-11-08 15:20:00,SELL,1817.27,1818.8,-129.78524793329925,SL
2021-11-08 15:23:00,SELL,1818.85,1819.7594249999997,-128.48739545396626,SL
2021-11-08 15:25:00,SELL,1820.47,1821.3802349999999,-127.2025214994266,SL
2021-11-08 15:27:00,SELL,1822.03,1822.9410149999999,-125.93049628443234,SL
2021-11-08 15:30:00,SELL,1823.86,1822.03614,249.342382643176,TP
2021-11-08 15:38:00,SELL,1822.51,1818.93,254.3292302960395,TP
2021-11-08 16:01:00,SELL,1818.83,1823.95,-129.70790745098014,SL
2021-11-08 16:05:00,SELL,1824.43,1822.6055700000004,256.82165675294067,TP
2021-11-08 16:25:00,BUY,1822.13,1823.8159326100536,74.35078892415572,TSL
2021-11-08 16:28:00,BUY,1823.74,1822.82813,-131.7225528332413,SL
2021-11-08 16:31:00,BUY,1822.35,1824.1723499999998,260.8106546098178,TP
2021-11-08 16:34:00,SELL,1824.08,1820.9399999999996,266.0268677020141,TP
2021-11-08 18:00:00,SELL,1821.04,1821.417240850668,-13.612144402909825,SL
2021-11-09 15:11:00,SELL,1825.88,1826.4277373742395,-81.31859571682531,SL
2021-11-09 15:21:00,SELL,1825.05,1825.4688503386292,-26.743771810657357,SL
2021-11-09 15:23:00,SELL,1826.55,1827.4632749999998,-134.45695740872324,SL
2021-11-09 15:26:00,SELL,1827.47,1825.6425300000003,266.22477566927205,TP
2021-11-09 15:30:00,SELL,1825.28,1827.51,-135.77463559132875,SL
2021-11-09 15:34:00,BUY,1827.56,1827.5563241852278,-0.15887189294995943,SL
2021-11-09 15:35:00,BUY,1826.54,1825.03,-134.41530051648593,SL
2021-11-09 15:41:00,BUY,1824.82,1826.6448199999998,266.14229502264214,TP
2021-11-09 15:44:00,SELL,1826.62,1829.93,-135.73257046154748,SL
2021-11-09 16:02:00,SELL,1829.91,1828.0800900000002,268.75048951386407,TP
2021-11-09 16:08:00,BUY,1829.29,1827.9,-137.06274965207066,SL
2021-11-09 16:13:00,SELL,1827.32,1828.136329181541,-36.19916307869349,SL
2021-11-09 16:38:00,BUY,1828.33,1827.2259350417642,-65.53212934467773,SL
2021-11-09 16:44:00,BUY,1826.71,1828.5367099999999,269.3496184626325,TP
2021-11-09 16:57:00,BUY,1828.35,1826.43,-137.3683054159426,SL
2021-11-09 17:02:00,BUY,1825.96,1825.0470200000002,-135.99462236178314,SL
2021-11-09 17:05:00,BUY,1823.98,1823.0680100000002,-134.63467613816533,SL
2021-11-09 17:06:00,BUY,1823.1,1822.18845,-133.28832937678368,SL
2021-11-09 17:07:00,BUY,1822.55,1821.55,-131.95544608301583,SL
2021-11-09 17:10:00,BUY,1821.07,1822.89107,261.27178324437136,TP
2021-11-09 18:03:00,BUY,1823.18,1824.7339460883072,73.42594164339624,TSL
2021-11-10 15:30:00,BUY,1826.32,1825.40684,-133.98286887106337,SL
2021-11-10 15:33:00,SELL,1824.03,1828.12,-132.64304018235273,SL
2021-11-10 15:37:00,BUY,1837.26,1841.3955853831774,36.42327645719397,TSL
2021-11-10 15:39:00,SELL,1846.48,1843.88,263.3616850902023,TP
2021-11-10 15:43:00,SELL,1844.82,1847.78,-134.31445939600314,SL
2021-11-10 15:44:00,SELL,1847.63,1848.553815,-132.97131480204314,SL
2021-11-10 15:49:00,SELL,1851.1,1849.2489,263.28320330804536,TP
2021-11-10 16:01:00,SELL,1848.12,1851.67,-134.27443368710314,SL
2021-11-10 16:02:00,SELL,1853.5,1854.4267499999999,-132.9316893502321,SL
2021-11-10 16:16:00,SELL,1852.98,1855.04,-131.60237245672977,SL
2021-11-10 16:17:00,SELL,1855.6,1856.5277999999998,-130.28634873216248,SL
2021-11-10 16:21:00,SELL,1856.61,1854.75339,257.9669704896817,TP
2021-11-10 16:31:00,BUY,1855.24,1860.2,263.12630989947536,TP
2021-11-10 16:32:00,SELL,1860.21,1861.140105,-134.19441804873242,SL
2021-11-10 16:37:00,SELL,1861.34,1862.2706699999999,-132.8524738682451,SL
2021-11-10 16:42:00,BUY,1863.28,1863.6095741777324,6.328014217006663,TSL
2021-11-10 17:00:00,SELL,1863.68,1862.2656587870704,38.77275863630015,TSL
2021-11-10 17:01:00,BUY,1858.79,1860.6487899999997,263.9499137161914,TP
2021-11-10 17:10:00,BUY,1860.16,1858.79,-134.61445599525763,SL
2021-11-10 17:12:00,BUY,1856.99,1858.8469899999998,266.53662287061013,TP
2021-11-10 17:35:00,BUY,1858.92,1856.52,-135.93367766401116,SL
2021-11-10 17:42:00,BUY,1856.82,1855.89159,-134.57434088737105,SL
2021-11-10 17:45:00,BUY,1856.94,1855.42,-133.22859747849733,SL
2021-11-10 17:48:00,BUY,1854.85,1853.922575,-131.89631150371235,SL
2021-11-10 17:49:00,BUY,1853.6,1852.6732,-130.57734838867523,SL
2021-11-10 17:51:00,BUY,1851.95,1853.8019499999998,258.54314980957696,TP
2021-11-10 17:54:00,BUY,1854.23,1851.31,-131.85700640288422,SL
2021-11-10 18:04:00,BUY,1852.22,1854.0800000000002,261.0768726777108,TP
2021-11-10 18:33:00,BUY,1855.43,1856.6865673887562,42.57276054052794,TSL
2021-11-10 19:20:00,SELL,1854.04,1853.1190467063423,62.763405200763245,TSL
2021-11-10 19:36:00,SELL,1852.07,1853.79,-134.20256672304544,SL
2021-11-10 19:57:00,SELL,1849.46,1849.665372175283,-8.193951449219963,SL
2021-11-10 20:05:00,BUY,1846.48,1845.5567600000002,-132.77860154132276,SL
2021-11-10 20:06:00,BUY,1845.36,1844.43732,-131.45081552590955,SL
2021-11-10 20:08:00,BUY,1844.85,1843.927575,-130.13630737065046,SL
2021-11-10 20:11:00,BUY,1844.51,1846.35451,257.6698885938879,TP
2021-11-10 20:21:00,BUY,1846.95,1845.9731236132413,-41.54463791925974,SL
2021-11-10 20:32:00,BUY,1845.66,1844.73717,-130.99619680369022,SL
2021-11-10 20:37:00,BUY,1845.28,1844.35736,-129.68623483565332,SL
2021-11-10 20:39:00,BUY,1844.03,1843.107985,-128.38937248729678,SL
2021-11-10 20:42:00,BUY,1841.47,1843.3114699999999,254.2109575248477,TP
2021-11-10 20:56:00,SELL,1843.74,1845.59,-129.6475883376723,SL
2021-11-11 05:25:00,BUY,1853.12,1852.458372459239,-9.92063444942381,SL
2021-11-11 07:30:00,BUY,1851.71,1851.429565048479,-6.137596770032462,SL
2021-11-11 14:26:00,BUY,1857.56,1856.63122,-128.190530142101,SL
2021-11-11 14:31:00,BUY,1856.16,1857.5214356228041,186.16705747262318,TSL
2021-11-11 14:43:00,SELL,1857.64,1858.1232638840622,-34.005482576108754,SL
2021-11-11 15:19:00,BUY,1856.88,1857.6026760229063,49.107648407514574,TSL
2021-11-11 15:22:00,SELL,1857.53,1859.69,-128.9213170737203,SL
2021-11-11 15:25:00,SELL,1859.72,1860.64986,-127.63210390298309,SL
2021-11-11 15:26:00,SELL,1860.54,1861.4702699999998,-126.35578286395328,SL
2021-11-11 15:53:00,BUY,1861.52,1864.1873051802888,67.13463578481871,TSL
2021-11-11 15:59:00,BUY,1863.95,1863.2214005161004,-47.974488591848036,SL
2021-11-11 16:01:00,BUY,1863.4,1862.4683000000002,-125.28382650724343,SL
2021-11-11 16:16:00,SELL,1861.37,1861.9080620229981,-32.55432412099921,SL
2021-11-11 16:33:00,BUY,1860.35,1862.2103499999998,247.41089000192198,TP
2021-11-11 16:57:00,BUY,1863.87,1860.47,-126.17955390098021,SL
2021-11-11 19:06:00,SELL,1859.85,1863.31,-124.91775836197041,SL
2021-11-12 10:32:00,SELL,1854.29,1853.9542654808506,17.445298950210436,TSL
2021-11-12 11:08:00,SELL,1851.8,1851.0012461742358,35.20288150046739,TSL
2021-11-12 13:02:00,SELL,1846.97,1846.9352903574556,1.3387472757852446,TSL
2021-11-12 14:36:00,BUY,1852.4,1852.2510873025801,-13.211582385810381,SL
2021-11-12 15:21:00,BUY,1855.54,1854.9554871669436,-29.243632918165567,SL
2021-11-12 15:23:00,SELL,1855.61,1856.77,-123.78389790257556,SL
2021-11-12 15:30:00,BUY,1857.08,1856.8705285164071,-9.006984130233297,SL
2021-11-12 15:42:00,SELL,1857.0,1855.4205306708543,113.10846720795664,TSL
2021-11-12 15:56:00,BUY,1855.38,1854.7122343487194,-46.10458256727397,SL
2021-11-12 16:06:00,SELL,1855.27,1855.8852665145387,-68.24803788526822,SL
2021-11-12 16:37:00,SELL,1859.05,1857.1909500000004,244.8870950996032,TP
2021-11-12 16:45:00,BUY,1856.13,1857.9861299999998,249.78483700159524,TP
2021-11-12 17:09:00,SELL,1861.53,1861.9459906456093,-56.93505810805457,SL
2021-11-12 17:13:00,BUY,1861.7,1860.9762386178843,-30.80136968290031,SL
2021-11-12 17:19:00,BUY,1859.82,1861.3180325697676,203.80515165989434,TSL
2021-11-12 17:22:00,SELL,1863.71,1864.6418549999999,-128.55095410950295,SL
2021-11-12 19:49:00,BUY,1864.53,1864.5128407752143,-0.4006929120736547,SL
2021-11-15 03:39:00,SELL,1861.11,1860.8709905671385,9.416930041885923,TSL
2021-11-15 03:58:00,SELL,1858.58,1859.2724312106852,-28.724754755966472,SL
2021-11-15 04:37:00,BUY,1859.93,1859.9014089606917,-1.7056415296856113,SL
2021-11-15 15:16:00,SELL,1868.1,1869.0340499999998,-127.05130297684951,SL
2021-11-15 15:18:00,SELL,1869.9,1869.531298723266,49.60215823532828,TSL
2021-11-15 15:21:00,BUY,1867.73,1864.63,-126.2768115294343,SL
2021-11-15 15:23:00,BUY,1865.25,1867.1152499999998,250.02808682827987,TP
2021-11-15 15:40:00,SELL,1867.95,1863.2900000000002,255.0286485648455,TP
2021-11-15 15:43:00,BUY,1863.3,1865.1633,260.1292215361424,TP
2021-11-15 15:59:00,SELL,1865.67,1863.63,265.33180596686526,TP
2021-11-15 16:09:00,SELL,1864.22,1861.6200000000001,270.6384420862026,TP
2021-11-15 16:21:00,SELL,1862.23,1864.69,-138.0256054639633,SL
2021-11-15 17:08:00,SELL,1861.48,1860.3863103171852,52.07233757965303,TSL
2021-11-15 17:22:00,SELL,1862.45,1862.8081116067751,-52.74854382143649,SL
2021-11-15 17:29:00,BUY,1861.7,1861.1995317728722,-73.46325569829843,SL
2021-11-15 17:31:00,BUY,1861.02,1860.08949,-135.90395478992286,SL
2021-11-15 17:43:00,SELL,1860.33,1861.142103007797,-35.707297500602635,SL
2021-11-16 10:59:00,BUY,1870.11,1872.1694242464935,57.81374392245846,TSL
2021-11-16 11:12:00,SELL,1872.12,1874.3,-134.7659797062422,SL
2021-11-16 14:44:00,BUY,1874.72,1871.15,-133.4183199091798,SL
2021-11-16 15:01:00,SELL,1870.75,1871.73,-132.08413671008796,SL
2021-11-16 15:16:00,BUY,1872.27,1875.0705208910713,128.94554239203256,TSL
2021-11-16 15:21:00,SELL,1875.59,1872.55,264.10550153381485,TP
2021-11-16 15:49:00,SELL,1872.87,1872.3942285549304,15.114025145975196,TSL
2021-11-16 15:53:00,SELL,1872.31,1873.2461549999998,-134.8449460337053,SL
2021-11-16 15:58:00,BUY,1873.89,1870.19,-133.49649657336826,SL
2021-11-16 15:59:00,BUY,1869.79,1868.855105,-132.16153160763457,SL
2021-11-16 16:04:00,BUY,1867.02,1865.6840609129845,-115.75772073889422,SL
2021-11-16 16:08:00,BUY,1865.57,1864.637215,-129.68233908416929,SL
2021-11-16 16:09:00,BUY,1861.8,1863.6617999999996,256.7710313866552,TP
2021-11-16 16:13:00,BUY,1863.68,1861.38,-130.95322600719413,SL
2021-11-16 16:15:00,BUY,1861.23,1860.299385,-129.6436937471222,SL
2021-11-16 17:06:00,SELL,1859.33,1859.010199502495,5.414975802258844,TSL
2021-11-16 17:30:00,BUY,1859.96,1862.4173989858732,93.35310245091105,TSL
2021-11-16 18:25:00,SELL,1861.79,1856.3899999999999,258.66987518436537,TP
2021-11-16 18:27:00,BUY,1856.09,1855.161955,-131.92163634402633,SL
2021-11-16 18:28:00,BUY,1854.68,1855.180057069892,70.42580224759779,TSL
2021-11-16 18:43:00,SELL,1856.92,1855.778675229323,45.41320126067238,TSL
2021-11-16 18:51:00,SELL,1855.86,1856.7879299999997,-131.76081001566874,SL
2021-11-16 20:04:00,SELL,1855.22,1852.5918813004794,144.04210847879108,TSL
2021-11-17 15:08:00,SELL,1865.51,1863.9933614650975,214.43978833118396,TSL
2021-11-17 15:23:00,SELL,1862.42,1864.92,-134.0280208836118,SL
2021-11-17 15:30:00,SELL,1864.99,1863.1250100000004,265.37548134955136,TP
2021-11-17 15:37:00,SELL,1864.06,1861.62,270.6829909765423,TP
2021-11-17 16:07:00,SELL,1861.36,1864.26,-138.0483253980366,SL
2021-11-17 16:58:00,BUY,1866.23,1865.7369832652141,-27.279163272913465,SL
2021-11-17 17:16:00,BUY,1867.36,1864.81,-136.3950505113271,SL
2021-11-17 17:51:00,SELL,1862.01,1862.6583634550207,-23.534739391201608,SL
2021-11-18 15:25:00,SELL,1862.28,1859.7981645667255,76.7295585064446,TSL
2021-11-18 15:26:00,BUY,1857.22,1856.29139,-135.56304819736624,SL
2021-11-18 15:31:00,BUY,1855.56,1857.41556,268.41483543078516,TP
2021-11-18 15:36:00,SELL,1858.08,1862.15,-136.89156606970045,SL
2021-11-18 16:01:00,BUY,1862.45,1863.562880519593,20.519798313438223,TSL
2021-11-18 16:31:00,SELL,1862.75,1863.0175290726493,-10.199759947480219,SL
2021-11-18 16:33:00,SELL,1862.89,1863.821445,-135.62585079266302,SL
2021-11-18 16:47:00,BUY,1863.45,1863.3034534231128,-7.181295302689248,SL
2021-11-18 16:52:00,BUY,1863.99,1863.058005,-134.1977793317095,SL
2021-11-18 17:02:00,SELL,1863.0,1861.280181161423,89.25308996093521,TSL
2021-11-18 17:28:00,BUY,1862.43,1861.5843057102616,-32.596599713217365,SL
2021-11-18 17:47:00,SELL,1861.35,1859.682967702515,94.64655066543726,TSL
2021-11-18 17:58:00,SELL,1859.36,1860.004600534944,-58.13034963301835,SL
2021-11-19 11:28:00,BUY,1857.16,1859.1171114448948,63.862708077073826,TSL
2021-11-19 11:31:00,SELL,1861.31,1862.2406549999998,-134.4261555319645,SL
2021-11-19 11:35:00,SELL,1861.81,1859.94819,266.1637879532897,TP
2021-11-19 12:11:00,BUY,1860.51,1863.2391878462286,59.370127779810964,TSL
2021-11-19 12:33:00,SELL,1862.9,1862.4633348043815,29.76686228827422,TSL
2021-11-19 15:20:00,SELL,1861.15,1862.080575,-136.63490175685862,SL
2021-11-19 15:32:00,SELL,1863.51,1861.6464900000003,270.53710547858003,TP
2021-11-19 15:35:00,BUY,1862.09,1861.12,-137.97392379407583,SL
2021-11-19 15:57:00,SELL,1861.2,1859.9454928582782,60.12574738363316,TSL
2021-11-19 16:00:00,SELL,1860.1,1861.0300499999998,-137.19544202997142,SL
2021-11-19 16:12:00,BUY,1861.59,1862.9553872675497,49.06128587736725,TSL
2021-11-19 16:15:00,SELL,1860.79,1858.1536510492576,72.1629589842107,TSL
2021-11-19 16:16:00,BUY,1855.78,1854.85211,-137.03573005828747,SL
2021-11-19 16:18:00,BUY,1856.34,1854.72,-135.6653727577046,SL
2021-11-19 16:19:00,BUY,1853.2,1852.3653954701726,-120.97416932641843,SL
2021-11-19 19:39:00,SELL,1855.49,1855.1152774650693,5.641989387370286,TSL
2021-11-19 19:41:00,BUY,1849.08,1847.94,-133.15539723073707,SL
2021-11-19 19:42:00,SELL,1850.08,1848.2150672706841,37.763840214568575,TSL
2021-11-19 19:44:00,BUY,1845.34,1843.59,-132.20148166057538,SL
2021-11-19 19:47:00,BUY,1843.69,1845.5336899999998,261.75893368793925,TP
2021-11-19 20:09:00,SELL,1847.61,1846.774376078066,12.911265469034364,TSL
2021-11-19 20:35:00,BUY,1846.83,1848.5433551799401,97.01232565675674,TSL
2021-11-22 01:43:00,SELL,1843.13,1846.22,-134.59629209210692,SL
2021-11-22 15:08:00,SELL,1839.35,1840.93,-133.25032917118585,SL
2021-11-22 15:21:00,SELL,1841.36,1841.3310265479474,4.151404182761766,TSL
2021-11-22 15:26:00,SELL,1841.37,1839.5286300000002,263.91867984260324,TP
2021-11-22 15:37:00,SELL,1839.42,1837.4329909182277,120.47229503841378,TSL
2021-11-22 15:39:00,SELL,1837.45,1838.84,-135.8032496701118,SL
2021-11-22 15:40:00,SELL,1839.31,1840.2296549999999,-134.44521717341067,SL
2021-11-22 15:49:00,SELL,1841.0,1839.159,266.2015300033531,TP
2021-11-22 15:58:00,BUY,1838.59,1837.670705,-135.76278030171008,SL
2021-11-22 16:00:00,SELL,1837.64,1833.190633916474,300.51142059237276,TSL
2021-11-22 16:01:00,BUY,1830.38,1829.4648100000002,-137.41026670461673,SL
2021-11-22 16:03:00,BUY,1828.47,1828.254087932036,-32.127242443390486,SL
2021-11-22 16:15:00,BUY,1831.71,1827.88,-135.71489161313664,SL
2021-11-22 16:16:00,BUY,1826.59,1825.676705,-134.35774269700528,SL
2021-11-22 16:17:00,BUY,1824.99,1824.0775050000002,-133.01416527003522,SL
2021-11-22 16:21:00,BUY,1820.22,1816.38,-131.68402361733487,SL
2021-11-22 16:22:00,BUY,1815.96,1817.77596,260.734366762323,TP
2021-11-22 16:32:00,BUY,1817.62,1815.3,-132.97452704878472,SL
2021-11-22 16:33:00,BUY,1812.82,1811.91359,-131.64478177829687,SL
2021-11-22 16:34:00,BUY,1811.94,1813.7519399999996,260.6566679210278,TP
2021-11-22 16:45:00,BUY,1814.55,1820.61,265.8698012794484,TP
2021-11-22 16:47:00,SELL,1820.32,1818.4996800000001,271.18719730503733,TP
2021-11-22 16:48:00,SELL,1820.14,1821.05007,-138.30547062556903,SL
2021-11-22 17:01:00,BUY,1821.55,1816.48,-136.92241591931335,SL
